,act,gpa,ap,ib,sat1,sat2,income,rank,gender,ethnicity,decision,state,country,urm,first_generation,editor-in-chief,founder,president,captain,siemens,intel,presidential_scholar,national_merit,ap_scholar,aime,imo,national_achievement
1960,0,3.98,[5],0,2350,"[800, 800, 760]",middle,0.05,M,,D,ny,US,,,,,True,,,,,True,True,,,
1961,0,4.0,"[5, 5, 5, 4]",0,2250,"[800, 790]",N/A,0.0,M,,D,ny,US,,,,,,,,,,,,,,
1962,32,3.9,"[5, 4]",0,2330,"[800, 780, 750, 760]",upper-middle,0.0,M,,A,il,US,,,,,,,,,,True,,,,
1963,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
1964,31,3.94,[4],0,0,[740],N/A,0.0,F,,D,,US,,,,,,,,,,,,,,
1965,34,4.0,0,0,0,0,middle,0.0,M,,D,oh,US,,,,,True,,,,,,,,,
1966,0,3.65,"[5, 4]",0,2390,"[800, 800, 790]",N/A,0.0,M,,A,ma,US,,,,,,,,,,,,,,
1967,33,3.6,"[14, 5, 4, 3]",0,2280,"[800, 670]",N/A,0.0123203285421,M,,D,pa,US,,,,,,True,,,,,,,,
1968,0,4.0,"[4, 5, 5, 5]",0,2210,"[720, 800]",middle,0.0,F,,A,pa,US,,,,,,,,,,True,True,,,
1969,36,4.0,"[5, 5, 5, 5, 5, 5, 4, 4]",[6],0,[790],N/A,0.0118203309693,F,,D,fl,US,,,,True,,,,,,True,,,,
1970,34,3.98,"[5, 4, 3]",0,0,0,upper-middle,0.02,F,,D,,US,,,,,,,,,,,,,,
1971,36,4.0,"[5, 5, 5, 1, 5, 5, 5, 5, 4]",0,2310,"[800, 780, 730]",middle,0.0,M,,A,tx,US,,,,True,True,,,,,True,,,,
1972,0,4.0,"[5, 1, 4]",0,2400,"[800, 800, 790]",middle,0.00444444444444,M,,A,md,US,,,,,True,,,,,True,,,,
1973,34,3.8,"[1, 5, 4]",0,0,[],lower-middle,0.0351317440402,M,,A,ny,US,,,,,,True,,,,,,,,
1974,0,3.94,"[1, 3]",0,2170,"[800, 720]",middle,0.0272108843537,M,,A,nj,US,,,,True,True,True,,,,,,,,
1975,0,3.98,[5],0,2350,"[800, 800, 760]",middle,0.05,M,,D,ny,US,,,,,True,,,,,True,True,,,
1976,0,4.0,"[5, 5, 5, 4]",0,2250,"[800, 790]",N/A,0.0,M,,D,ny,US,,,,,,,,,,,,,,
1977,32,3.9,"[5, 4]",0,2330,"[800, 780, 750, 760]",upper-middle,0.0,M,,A,il,US,,,,,,,,,,True,,,,
1978,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
1979,31,3.94,[4],0,0,[740],N/A,0.0,F,,D,,US,,,,,,,,,,,,,,
1980,34,4.0,0,0,0,0,middle,0.0,M,,D,oh,US,,,,,True,,,,,,,,,
1981,0,3.65,"[5, 4]",0,2390,"[800, 800, 790]",N/A,0.0,M,,A,ma,US,,,,,,,,,,,,,,
1982,33,3.6,"[14, 5, 4, 3]",0,2280,"[800, 670]",N/A,0.0123203285421,M,,D,pa,US,,,,,,True,,,,,,,,
1983,0,4.0,"[4, 5, 5, 5]",0,2210,"[720, 800]",middle,0.0,F,,A,pa,US,,,,,,,,,,True,True,,,
1984,36,4.0,"[5, 5, 5, 5, 5, 5, 4, 4]",[6],0,[790],N/A,0.0118203309693,F,,D,fl,US,,,,True,,,,,,True,,,,
1985,34,3.98,"[5, 4, 3]",0,0,0,upper-middle,0.02,F,,D,,US,,,,,,,,,,,,,,
1986,36,4.0,"[5, 5, 5, 1, 5, 5, 5, 5, 4]",0,2310,"[800, 780, 730]",middle,0.0,M,,A,tx,US,,,,True,True,,,,,True,,,,
1987,0,4.0,"[5, 1, 4]",0,2400,"[800, 800, 790]",middle,0.00444444444444,M,,A,md,US,,,,,True,,,,,True,,,,
1988,34,3.8,"[1, 5, 4]",0,0,[],lower-middle,0.0351317440402,M,,A,ny,US,,,,,,True,,,,,,,,
1989,0,3.94,"[1, 3]",0,2170,"[800, 720]",middle,0.0272108843537,M,,A,nj,US,,,,True,True,True,,,,,,,,
1990,0,3.98,[5],0,2350,"[800, 800, 760]",middle,0.05,M,,D,ny,US,,,,,True,,,,,True,True,,,
1991,0,4.0,"[5, 5, 5, 4]",0,2250,"[800, 790]",N/A,0.0,M,,D,ny,US,,,,,,,,,,,,,,
1992,32,3.9,"[5, 4]",0,2330,"[800, 780, 750, 760]",upper-middle,0.0,M,,A,il,US,,,,,,,,,,True,,,,
1993,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
1994,31,3.94,[4],0,0,[740],N/A,0.0,F,,D,,US,,,,,,,,,,,,,,
1995,34,4.0,0,0,0,0,middle,0.0,M,,D,oh,US,,,,,True,,,,,,,,,
1996,0,3.65,"[5, 4]",0,2390,"[800, 800, 790]",N/A,0.0,M,,A,ma,US,,,,,,,,,,,,,,
1997,33,3.6,"[14, 5, 4, 3]",0,2280,"[800, 670]",N/A,0.0123203285421,M,,D,pa,US,,,,,,True,,,,,,,,
1998,0,4.0,"[4, 5, 5, 5]",0,2210,"[720, 800]",middle,0.0,F,,A,pa,US,,,,,,,,,,True,True,,,
1999,36,4.0,"[5, 5, 5, 5, 5, 5, 4, 4]",[6],0,[790],N/A,0.0118203309693,F,,D,fl,US,,,,True,,,,,,True,,,,
2000,34,3.98,"[5, 4, 3]",0,0,0,upper-middle,0.02,F,,D,,US,,,,,,,,,,,,,,
2001,36,4.0,"[5, 5, 5, 1, 5, 5, 5, 5, 4]",0,2310,"[800, 780, 730]",middle,0.0,M,,A,tx,US,,,,True,True,,,,,True,,,,
2002,0,4.0,"[5, 1, 4]",0,2400,"[800, 800, 790]",middle,0.00444444444444,M,,A,md,US,,,,,True,,,,,True,,,,
2003,34,3.8,"[1, 5, 4]",0,0,[],lower-middle,0.0351317440402,M,,A,ny,US,,,,,,True,,,,,,,,
2004,0,3.94,"[1, 3]",0,2170,"[800, 720]",middle,0.0272108843537,M,,A,nj,US,,,,True,True,True,,,,,,,,
2005,0,3.98,[5],0,2350,"[800, 800, 760]",middle,0.05,M,,D,ny,US,,,,,True,,,,,True,True,,,
2006,0,4.0,"[5, 5, 5, 4]",0,2250,"[800, 790]",N/A,0.0,M,,D,ny,US,,,,,,,,,,,,,,
2007,32,3.9,"[5, 4]",0,2330,"[800, 780, 750, 760]",upper-middle,0.0,M,,A,il,US,,,,,,,,,,True,,,,
2008,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
2009,31,3.94,[4],0,0,[740],N/A,0.0,F,,D,,US,,,,,,,,,,,,,,
2010,34,4.0,0,0,0,0,middle,0.0,M,,D,oh,US,,,,,True,,,,,,,,,
2011,0,3.65,"[5, 4]",0,2390,"[800, 800, 790]",N/A,0.0,M,,A,ma,US,,,,,,,,,,,,,,
2012,33,3.6,"[14, 5, 4, 3]",0,2280,"[800, 670]",N/A,0.0123203285421,M,,D,pa,US,,,,,,True,,,,,,,,
2013,0,4.0,"[4, 5, 5, 5]",0,2210,"[720, 800]",middle,0.0,F,,A,pa,US,,,,,,,,,,True,True,,,
2014,36,4.0,"[5, 5, 5, 5, 5, 5, 4, 4]",[6],0,[790],N/A,0.0118203309693,F,,D,fl,US,,,,True,,,,,,True,,,,
2015,34,3.98,"[5, 4, 3]",0,0,0,upper-middle,0.02,F,,D,,US,,,,,,,,,,,,,,
2016,36,4.0,"[5, 5, 5, 1, 5, 5, 5, 5, 4]",0,2310,"[800, 780, 730]",middle,0.0,M,,A,tx,US,,,,True,True,,,,,True,,,,
2017,0,4.0,"[5, 1, 4]",0,2400,"[800, 800, 790]",middle,0.00444444444444,M,,A,md,US,,,,,True,,,,,True,,,,
2018,34,3.8,"[1, 5, 4]",0,0,[],lower-middle,0.0351317440402,M,,A,ny,US,,,,,,True,,,,,,,,
2019,0,3.94,"[1, 3]",0,2170,"[800, 720]",middle,0.0272108843537,M,,A,nj,US,,,,True,True,True,,,,,,,,
2020,0,3.98,[5],0,2350,"[800, 800, 760]",middle,0.05,M,,D,ny,US,,,,,True,,,,,True,True,,,
2021,0,4.0,"[5, 5, 5, 4]",0,2250,"[800, 790]",N/A,0.0,M,,D,ny,US,,,,,,,,,,,,,,
2022,32,3.9,"[5, 4]",0,2330,"[800, 780, 750, 760]",upper-middle,0.0,M,,A,il,US,,,,,,,,,,True,,,,
2023,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
2024,31,3.94,[4],0,0,[740],N/A,0.0,F,,D,,US,,,,,,,,,,,,,,
2025,34,4.0,0,0,0,0,middle,0.0,M,,D,oh,US,,,,,True,,,,,,,,,
2026,0,3.65,"[5, 4]",0,2390,"[800, 800, 790]",N/A,0.0,M,,A,ma,US,,,,,,,,,,,,,,
2027,33,3.6,"[14, 5, 4, 3]",0,2280,"[800, 670]",N/A,0.0123203285421,M,,D,pa,US,,,,,,True,,,,,,,,
2028,0,4.0,"[4, 5, 5, 5]",0,2210,"[720, 800]",middle,0.0,F,,A,pa,US,,,,,,,,,,True,True,,,
2029,36,4.0,"[5, 5, 5, 5, 5, 5, 4, 4]",[6],0,[790],N/A,0.0118203309693,F,,D,fl,US,,,,True,,,,,,True,,,,
2030,34,3.98,"[5, 4, 3]",0,0,0,upper-middle,0.02,F,,D,,US,,,,,,,,,,,,,,
2031,36,4.0,"[5, 5, 5, 1, 5, 5, 5, 5, 4]",0,2310,"[800, 780, 730]",middle,0.0,M,,A,tx,US,,,,True,True,,,,,True,,,,
2032,0,4.0,"[5, 1, 4]",0,2400,"[800, 800, 790]",middle,0.00444444444444,M,,A,md,US,,,,,True,,,,,True,,,,
2033,34,3.8,"[1, 5, 4]",0,0,[],lower-middle,0.0351317440402,M,,A,ny,US,,,,,,True,,,,,,,,
2034,0,3.94,"[1, 3]",0,2170,"[800, 720]",middle,0.0272108843537,M,,A,nj,US,,,,True,True,True,,,,,,,,
2035,0,3.98,[5],0,2350,"[800, 800, 760]",middle,0.05,M,,D,ny,US,,,,,True,,,,,True,True,,,
2036,0,4.0,"[5, 5, 5, 4]",0,2250,"[800, 790]",N/A,0.0,M,,D,ny,US,,,,,,,,,,,,,,
2037,32,3.9,"[5, 4]",0,2330,"[800, 780, 750, 760]",upper-middle,0.0,M,,A,il,US,,,,,,,,,,True,,,,
2038,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
2039,0,3.93,"[4, 4, 5, 5]",0,2210,"[670, 780]",lower-middle,0.00647249190939,F,hispanic,A,ca,US,True,True,,True,,,,,,,True,,,
2040,36,3.9,"[5, 5, 5, 5, 5, 5, 5]","[6, 7]",2400,"[800, 800, 800]",lower,0.0,F,caucasian,A,,,,,,,True,,,,,,,,,
2041,0,4.0,0,0,2240,"[800, 800, 800]",middle,0.1,M,caucasian,A,,international,,,,,,,,,,,,,,
2042,34,3.0,0,0,0,[],lower-middle,0.0,M,caucasian,A,,US,,,,,,,,,,,,,,
2043,35,4.0,"[5, 5, 5, 5, 5, 5, 5, 5, 5]",0,2400,"[800, 800, 800, 800, 790]",upper-middle,0.002,M,asian,R,ks,US,,,,,True,True,,True,,,True,,,
2044,34,3.982,"[5, 4, 3, 1, 2, 5, 5, 5, 5]",0,0,"[790, 760]",middle,0.0,M,african,R,ca,US,True,,,,,,,,,,True,,,
2045,0,3.94,"[3, 3, 4, 4, 4, 5]",0,0,"[750, 750, 800]",N/A,0.0,,indian,A,pa,US,,,,,,,,,,,,,,
2046,0,4.0,"[3, 4, 4, 5, 5, 5]",0,2290,"[800, 770]",N/A,0.00142857142857,F,caucasian,R,ca,US,,,,,True,,,,,True,True,,,
2047,35,4.0,[5],0,2320,"[790, 800, 800]",N/A,0.00649350649351,F,asian,A,ca,US,,,,,True,,,,,,,,,
2048,36,4.0,"[5, 10]",0,2380,[800],N/A,0.00171232876712,,,,,,,,,,True,True,,True,,,,,,
2049,0,4.0,[5],0,2340,"[800, 790]",upper,0.0,F,caucasian,A,ma,US,,,,,,,,,,,,,,
2050,35,4.0,"[5, 5, 5, 5]",0,2370,"[800, 760]",middle,0.00323624595469,M,caucasian,A,wi,US,,,,,,,,,True,True,True,,,
2051,0,0.0,"[5, 5]",0,2360,0,upper-middle,0.02,F,caucasian,A,ny,US,,,,,,True,,,,True,,,,
2052,33,4.0,"[5, 5, 5, 4, 4, 5, 5, 5, 5]",0,2340,"[800, 800, 800]",middle,0.0,M,asian,A,tx,US,,,,,,,,,,,,,,
2053,0,3.87,0,0,2240,"[720, 730, 770, 710]",upper-middle,0.0384615384615,,asian,,fl,US,,,,,,,,,,True,,,,
2054,35,4.0,"[5, 5, 5, 5, 4, 5, 4, 4, 4, 1, 4]",0,2210,"[790, 800, 780]",middle,0.00558659217877,F,asian,A,,,,,,,,,,,,,,,,
2055,32,3.979,0,0,2160,"[670, 650]",N/A,0.0,F,african,W,,,,,,,,,,,,,,,,
2056,34,3.88,"[5, 4, 5, 4, 3]",0,2040,"[690, 670]",N/A,0.0208333333333,M,african,R,il,US,True,,,,,,,,,,True,,,
2057,31,3.96,"[4, 5, 5]",0,0,"[780, 720, 720]",N/A,0.0,,asian,A,,,,,,,,True,,,,,,,,
2058,0,3.98,"[5, 5, 5, 5, 5, 5]",0,2340,"[800, 780, 770, 760, 760, 720, 710]",upper-middle,0.1,F,caucasian,A,ca,US,,,,True,,True,,,,,True,,,
2059,35,3.6,"[5, 5, 4, 5, 4, 1, 4, 5, 4]",0,0,"[800, 740]",middle,0.0,M,,R,,,,,,,,,,,,True,True,,,
2060,0,4.0,"[5, 5, 5, 5, 5, 5, 4]",0,0,"[800, 800, 800]",N/A,0.00555555555556,M,caucasian,A,ct,US,,,,,True,True,,,,True,True,,,
2061,0,4.0,"[5, 5, 5, 5, 5, 5, 4]",0,0,"[800, 800, 800]",N/A,0.00555555555556,M,caucasian,A,ct,US,,,,,True,True,,,,True,True,,,
2062,35,4.0,[5],0,2330,"[800, 800, 770]",N/A,0.0,,caucasian,R,,,,,,,,,,,,True,True,True,,
2063,0,3.96,"[5, 5, 4, 5, 5, 5, 4]",[6],2400,"[800, 800]",upper-middle,0.0,M,asian,R,md,US,,True,,,,,,,,True,True,True,,
2064,29,4.0,0,"[7, 5, 5, 6, 7, 7, 7, 3]",2020,"[770, 760]",lower,0.0,M,caucasian,R,,international,,,,,,,,,,,,,,
2065,0,4.0,"[4, 5, 5, 5, 5]",0,0,"[800, 800, 800]",N/A,0.05,M,asian,A,ca,US,,,,,True,,,,,True,True,,,
2066,34,3.9,0,0,0,"[790, 750]",middle,0.0333333333333,M,caucasian,A,ny,US,,,,,,,,,,,,,,
2067,35,4.0,"[5, 5, 5, 5, 4, 5, 4, 4, 4, 1, 4]",0,2210,"[790, 800, 780]",middle,0.00558659217877,F,asian,A,,,,,,,,,,,,,,,,
2068,32,3.979,0,0,2160,"[670, 650]",N/A,0.0,F,african,W,,,,,,,,,,,,,,,,
2069,34,3.88,"[5, 4, 5, 4, 3]",0,2040,"[690, 670]",N/A,0.0208333333333,M,african,R,il,US,True,,,,,,,,,,True,,,
2070,31,3.96,"[4, 5, 5]",0,0,"[780, 720, 720]",N/A,0.0,,asian,A,,,,,,,,True,,,,,,,,
2071,0,3.98,"[5, 5, 5, 5, 5, 5]",0,2340,"[800, 780, 770, 760, 760, 720, 710]",upper-middle,0.1,F,caucasian,A,ca,US,,,,True,,True,,,,,True,,,
2072,35,3.6,"[5, 5, 4, 5, 4, 1, 4, 5, 4]",0,0,"[800, 740]",middle,0.0,M,,R,,,,,,,,,,,,True,True,,,
2073,0,4.0,"[5, 5, 5, 5, 5, 5, 4]",0,0,"[800, 800, 800]",N/A,0.00555555555556,M,caucasian,A,ct,US,,,,,True,True,,,,True,True,,,
2074,0,4.0,"[5, 5, 5, 5, 5, 5, 4]",0,0,"[800, 800, 800]",N/A,0.00555555555556,M,caucasian,A,ct,US,,,,,True,True,,,,True,True,,,
2075,35,4.0,[5],0,2330,"[800, 800, 770]",N/A,0.0,,caucasian,R,,,,,,,,,,,,True,True,True,,
2076,0,3.96,"[5, 5, 4, 5, 5, 5, 4]",[6],2400,"[800, 800]",upper-middle,0.0,M,asian,R,md,US,,True,,,,,,,,True,True,True,,
2077,29,4.0,0,"[7, 5, 5, 6, 7, 7, 7, 3]",2020,"[770, 760]",lower,0.0,M,caucasian,R,,international,,,,,,,,,,,,,,
2078,0,4.0,"[4, 5, 5, 5, 5]",0,0,"[800, 800, 800]",N/A,0.05,M,asian,A,ca,US,,,,,True,,,,,True,True,,,
2079,34,3.9,0,0,0,"[790, 750]",middle,0.0333333333333,M,caucasian,A,ny,US,,,,,,,,,,,,,,
2080,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
2081,0,4.0,"[5, 5, 5, 5, 5, 4, 4, 4]",0,2200,"[760, 710, 680]",lower,0.05,M,asian,D,ca,US,,,,,True,,,,,True,True,,,
2082,35,0.0,"[2, 1, 2]",0,0,"[690, 740, 680, 660, 670, 680]",lower,0.05,M,african,D,tx,US,,,,,,,,,,,,,,True
2083,0,0.0,0,0,0,0,N/A,0.0,,,,,,,,,,,,,,,,,,,
2084,34,4.0,[5],0,2380,"[760, 710]",middle,0.0,M,,D,tn,US,,,,,,,,,,True,,,,
2085,31,3.98,[4],0,2120,"[730, 700]",middle,0.0228571428571,M,,D,ca,US,,,,,True,,,,,,,,,
2086,0,4.0,[5],0,2350,[800],middle,0.00529100529101,F,,D,tx,US,,,,,,,,,,,,,,
2087,35,3.69,0,0,2170,0,N/A,0.05,M,,,nm,US,,,,,,,,,,True,,,,
2088,0,0.0,0,0,0,0,N/A,0.0,,,A,,,,,,,,,,,,,,,,
2089,0,3.9,"[5, 4]",0,2300,"[800, 780, 730]",middle,0.0622222222222,F,,D,ca,US,,,,,True,,,,,True,True,,,
2090,35,4.0,"[5, 5]",0,0,"[800, 760, 730]",lower-middle,0.00225733634312,M,,A,,,,,,,,True,,,,True,,,,
2091,33,3.83,"[3, 4, 4]",0,2300,"[800, 790]",N/A,0.0,M,asian,D,nj,US,,,,,,True,,,,,,,,
2092,0,3.9,"[1, 2]",0,1950,"[720, 690]",lower,0.0787269681742,M,,,ga,US,,,,,True,,,,,,,,,
2093,35,4.0,[5],0,2350,"[800, 780, 780, 780]",N/A,0.0192307692308,F,,D,ny,US,,,,True,True,,,,,,,,,
2094,0,3.96,"[5, 5, 4, 4]",0,2170,"[760, 710]",N/A,0.0833333333333,F,caucasian,,va,US,,True,,,True,True,,,,,,,,
2095,0,4.0,"[5, 5]",0,2340,"[750, 710]",N/A,0.0,F,caucasian,A,,US,,,,,,True,,,,,,,,
2096,0,4.0,"[5, 5, 1, 4]",0,2150,"[760, 730]",middle,0.02,,caucasian,D,,US,,,,,,,,,,,,,,
2097,34,3.96,"[5, 4]",0,2290,"[760, 750, 730]",upper-middle,0.00263852242744,M,african,A,ny,US,True,,,,,,,,,,,,,
2098,36,4.0,"[8, 5]",0,0,"[800, 800, 780]",middle,0.0,M,asian,A,,US,,,,,,True,,,,True,True,,,
2099,0,4.0,"[5, 5, 4, 5, 5, 5, 4, 5, 5]",0,2400,"[800, 790, 790, 800, 760]",middle,0.00187265917603,M,asian,R,ca,US,,,,,True,True,,,,True,True,,,
2100,0,3.9,"[5, 5, 5, 5, 4]",0,2280,"[780, 750]",upper-middle,0.03,F,caucasian,D,nj,US,,True,,,,,,,,True,True,,,
2101,0,4.0,"[5, 10]",0,2300,"[800, 790, 750]",middle,0.01,M,,A,pa,US,,,,,,,,,,True,,,,
2102,0,4.0,[5],0,2350,"[800, 800, 800, 760]",N/A,0.00350877192982,F,,A,va,US,,,,,True,,,,,True,True,True,,
2103,0,0.0,0,0,0,0,N/A,0.0,,,D,,,,,,,,,,,,,,,,
2104,0,3.95,0,0,2220,"[760, 760, 710]",N/A,0.02,M,asian,D,,US,,,,True,True,,,,,,,,,
2105,0,3.94,"[5, 5, 5]",0,2400,"[800, 800, 800, 800]",middle,0.0,M,asian,A,nj,US,,,,,,,,,,True,,,,
2106,0,4.0,"[5, 5, 5, 5, 5, 5, 5]",0,2360,"[800, 800, 800]",N/A,0.0515021459227,M,,D,sc,US,,,,,,,,,,,,,,
2107,36,4.0,"[4, 5, 5, 4]","[6, 5]",2290,"[780, 770]",upper-middle,0.00205338809035,M,,A,ut,US,,,,,,True,,True,,,True,,,
2108,0,3.9,0,0,2070,"[730, 640]",N/A,0.0597014925373,F,asian,A,,US,,,,,,,,,,,,,,
2109,35,4.0,"[5, 4, 3]",0,2340,"[800, 780, 740]",middle,0.00455580865604,M,asian,D,,,,,,,,,,,,True,True,True,,
2110,0,3.9,"[5, 5, 5, 4]",0,2370,"[800, 800, 790]",lower-middle,0.0,M,asian,A,nj,US,,,,,,,,True,,,,,,
2111,34,3.74,"[4, 5, 4, 5]",0,0,"[800, 790, 750]",middle,0.0,M,caucasian,,ny,US,,,,,True,True,,,,,,,,
2112,0,3.8,[5],0,2330,"[790, 760]",N/A,0.0,F,,D,ca,US,,,,,,,,,,,,,,
2113,35,4.0,"[5, 5, 5, 5]",0,0,"[800, 790, 790, 770]",middle,0.00641025641026,F,caucasian,A,ca,US,,,,True,True,,,,,True,True,,,
2114,0,3.9,"[5, 5, 5, 5, 5, 5]",0,2350,"[800, 800, 790]",N/A,0.00381679389313,,,D,nj,US,,,,,True,,,,,,,,,
2115,0,3.452,"[5, 5, 4, 4, 4]",0,2260,"[800, 750, 750, 730]",middle,0.1,F,caucasian,D,,,,,,,,True,,,,True,True,,,
2116,0,0.0,0,0,2012,"[790, 720]",N/A,0.0,M,,A,,international,,,,,,,,,,,,,,
2117,0,3.45,"[5, 5, 5, 4, 5, 5, 5, 5]",0,2360,"[800, 800, 780]",upper-middle,0.0,M,,A,tx,US,,,,True,True,,,,,True,True,,,
2118,0,3.9,"[3, 3, 3, 4]",0,2140,"[760, 740, 610]",lower,0.0333333333333,F,asian,D,ca,US,,,,,,,,,,,,,,
2119,35,3.96,"[5, 5, 5, 4, 5]","[6, 7]",2290,"[800, 780]",middle,0.0173796791444,M,,A,fl,US,,,,,True,True,,,,,True,,,
2120,0,3.93,"[5, 5, 5, 5, 5, 5, 4, 4]",0,0,"[750, 760, 760, 770]",upper,0.0,F,asian,D,ca,US,,,,,,,,,,True,True,,,
2121,0,3.83,"[5, 4]",0,2330,"[760, 770, 780]",N/A,0.05,M,caucasian,D,,,,,,,,,,,,True,,,,
2122,35,3.93,"[5, 5, 5, 4, 4]",0,2350,"[790, 700]",N/A,0.0,M,caucasian,A,ca,US,,,,,,,,,,True,True,,,
2123,0,4.0,"[5, 5, 5, 5, 5, 5, 5]",0,2370,"[800, 760]",N/A,0.01,,caucasian,A,,,,,,True,True,True,,,,True,,,,
2124,0,0.0,"[5, 5, 5, 5, 5, 5]",0,2390,"[790, 760, 750, 800]",middle,0.0,M,,A,nj,US,,,,,True,,,,,,True,,,
2125,0,4.0,"[5, 14, 4, 2]",0,2380,"[800, 800, 800]",middle,0.00526315789474,M,asian,A,tx,US,,,,,,,,True,,True,True,,,
2126,36,3.36,"[5, 4]",0,2380,"[800, 770, 760]",N/A,0.0,F,caucasian,D,oh,US,,,,True,True,True,,,,True,,,,
2127,0,3.17,"[5, 5, 5]",0,2200,"[720, 740]",lower-middle,0.0,F,hispanic,A,ca,US,True,True,,,,,,,,,True,,,
2128,0,3.75,0,0,2390,"[800, 800, 800, 800]",N/A,0.1,M,african,A,,US,,,,,,,,,,,,,,
2129,31,4.0,"[3, 4, 4, 4, 4]",0,2080,"[780, 700, 720]",middle,0.0,F,caucasian,A,tn,US,,,,True,True,,,,,,,,,
2130,0,4.0,"[5, 5, 4, 5, 5, 5, 5]",0,2400,"[780, 780, 790]",N/A,0.1,M,asian,A,in,US,,,,,True,True,,,,,,,,
2131,0,4.0,"[5, 5, 1, 4]",0,2340,"[760, 720]",N/A,0.0,,,A,,,,,,,,,,,,True,,,,
2132,0,3.98,0,0,2380,"[800, 800, 800]",middle,0.0025,F,asian,A,ct,US,,,,,,,,,,True,,,,
2133,34,3.91,"[5, 4]",0,2310,"[780, 750]",N/A,0.0,F,,A,,US,,,True,,,True,,,,True,True,,,
2134,0,3.87,"[10, 2, 9]",0,2350,"[800, 750]",middle,0.0,F,asian,A,,US,,,,,,,,,,True,,,,
2135,35,3.95,"[5, 5, 5, 5, 5, 4, 4, 3]",0,2280,"[800, 720, 720]",upper-middle,0.00121654501217,F,,D,,,,,,,True,,,,,,,,,
2136,0,4.0,0,0,2040,"[620, 700, 800]",lower-middle,0.0133333333333,F,,A,nj,US,,,,,True,True,,,,,,,,
2137,0,4.0,"[4, 5]",0,2360,"[800, 800, 800]",lower-middle,0.0,M,,A,ca,US,,,,,True,,,,,True,,,,
2138,32,4.0,"[5, 4, 5, 5, 3]",0,2080,"[630, 690, 590]",upper-middle,0.0016339869281,M,caucasian,A,ut,US,,,,,True,True,,,,,,,,
2139,34,3.75,"[5, 4]",0,1850,"[700, 740]",lower-middle,0.15,F,caucasian,D,nj,US,,,,True,True,,,,,,,,,
2140,0,4.0,"[5, 4]",0,2260,"[800, 730]",middle,0.00166666666667,M,hispanic,A,,international,True,,True,,True,,,,,,True,,,
2141,0,0.0,0,0,0,0,N/A,0.0,,,R,,,,,,,,,,,,,,,,
2142,34,3.98,0,"[6, 6]",0,"[780, 740]",middle,0.0181818181818,M,caucasian,W,co,US,,,,True,True,,,,,,,,,
2143,34,3.97,"[5, 5, 5, 5, 5, 5, 4, 3, 3]",0,0,"[800, 780, 710]",lower,0.00146627565982,F,asian,A,ca,US,,,,True,True,,,,,,True,,,
2144,36,4.0,"[5, 4, 5, 5, 5, 5, 5, 4, 5]",0,2380,"[800, 780]",upper-middle,0.0,M,asian,R,nj,US,,,,,,,,,,,True,,,
2145,0,3.97,"[5, 5]",0,2170,"[800, 700]",lower,0.05,M,hispanic,A,wi,US,True,,,,,,,,,,,,,
2146,32,3.25,"[5, 4, 4, 5, 5, 5]",0,2210,"[730, 770]",middle,0.0305084745763,M,caucasian,A,va,US,,,,,,,,,,,,,,
2147,0,0.0,0,0,2290,"[800, 790]",N/A,0.0,M,,A,,US,,,,,,,,,,,,,,
2148,0,3.88,"[5, 5, 5, 4]",0,2260,"[800, 800]",N/A,0.0,M,caucasian,A,nj,US,,,True,,True,,,,,True,,,,
2149,0,3.81,"[5, 5, 5, 5, 4]",0,2230,"[800, 800, 800]",N/A,0.0,M,caucasian,R,pa,US,,,,,,,,,,,,,,
2150,0,4.0,"[5, 5, 5, 5, 5, 5, 5, 5, 5]",0,2370,"[800, 800, 800, 790]",lower-middle,0.0,F,caucasian,R,mi,US,,,,,,,,,,True,True,,,
2151,36,3.41,"[5, 4]",0,2380,"[800, 770, 760]",N/A,0.0,,caucasian,R,oh,US,,,,True,,True,,,,True,True,,,
2152,0,4.02,"[5, 5, 4]",0,2100,"[780, 710, 710]",lower,0.0,F,african,A,ny,US,True,,,,,,,,,,True,,,True
2153,34,3.89,"[5, 4]",0,0,"[770, 760, 750]",upper,0.1,M,caucasian,A,la,US,,,,True,True,True,,,,,True,,,
2154,35,0.0,0,0,0,"[760, 720]",middle,0.03,M,asian,R,mi,US,,,,,,,,,,,,,,
2155,0,4.0,"[5, 5, 4]",0,2340,"[770, 760]",N/A,0.00854700854701,F,caucasian,R,ct,US,,,,True,True,True,,,,,,,,
2156,32,3.8,"[5, 4]",[5],0,"[630, 710]",N/A,0.1,F,caucasian,A,nj,US,,,,,True,,,,,,,,,
2157,0,0.0,0,0,2290,"[700, 760]",N/A,0.0,M,asian,W,,international,,,,,,,,,,,,,,
2158,0,4.0,[5],0,2360,"[800, 790, 780, 760]",upper,0.04,M,caucasian,R,ca,US,,,,,,,,,,,,,,
